日期,沪深300指数,股债利差,股债利差均线,5年均线,5年标准差,+1 STD,-1 STD,+2 STD,-2 STD
2010-01-04,3535.23,0.005464,0.006782,0.005464,,,,,
2010-01-05,3564.04,0.005528,0.006822,0.005496,4.5254833995938916e-05,0.005541254833995939,0.005450745166004061,0.005586509667991878,0.005405490332008122
2010-01-06,3541.73,0.005964,0.006859,0.005652,0.0002720882209872377,0.005924088220987237,0.0053799117790127625,0.0061961764419744755,0.005107823558025524
2010-01-07,3471.46,0.006382,0.006901,0.005834499999999999,0.0004272934198728862,0.0062617934198728855,0.005407206580127113,0.0066890868397457715,0.004979913160254227
2010-01-08,3480.13,0.0069,0.006901,0.0060476,0.0006033181581885301,0.0066509181581885304,0.00544428184181147,0.007254236316377061,0.00484096368362294
2010-01-11,3482.05,0.005999,0.006979,0.0060395,0.0005399887961800691,0.006579488796180069,0.005499511203819931,0.007119477592360137,0.004959522407639862
2010-01-12,3534.92,0.005982,0.007019,0.006031285714285714,0.0004934189275810549,0.006524704641866769,0.005537866786704659,0.007018123569447823,0.005044447859123604
2010-01-13,3421.14,0.00613,0.007057,0.006043625,0.0004581484280698312,0.006501773428069832,0.005585476571930169,0.006959921856139663,0.005127328143860338
2010-01-14,3469.05,0.006497,0.007099,0.006094,0.0004544240860693898,0.006548424086069389,0.00563957591393061,0.00700284817213878,0.0051851518278612195
2010-01-15,3482.74,0.006003,0.007097,0.0060849,0.0004294004735286942,0.006514300473528694,0.005655499526471305,0.006943700947057388,0.005226099052942612
2010-01-18,3500.68,0.005892,0.00718,0.0060673636363636355,0.00041149611729086183,0.006478859753654497,0.005655867519072774,0.006890355870945359,0.005244371401781912
2010-01-19,3507.48,0.005482,0.00722,0.006018583333333333,0.0004271881549118255,0.006445771488245159,0.0055913951784215075,0.006872959643156984,0.005164207023509683
2010-01-20,3394.43,0.00815,0.007264,0.0061825384615384615,0.0007188455577503667,0.006901384019288828,0.005463692903788095,0.007620229577039195,0.004744847346037728
2010-01-21,3408.57,0.006575,0.007307,0.006210571428571428,0.0006985639901624247,0.0069091354187338526,0.005512007438409004,0.007607699408896278,0.0048134434482465785
